		FP1 - Force			FP1 - Moment			FP1 - CoP			FP2 - Force			FP2 - Moment			FP2 - CoP			Combined Force			Combined Moment			Combined CoP		
Frame	Sub Frame	Fx	Fy	Fz	Mx	My	Mz	Cx	Cy	Cz	Fx	Fy	Fz	Mx	My	Mz	Cx	Cy	Cz	Fx	Fy	Fz	Mx	My	Mz	Cx	Cy	Cz
		N	N	N	N.mm	N.mm	N.mm	mm	mm	mm	N	N	N	N.mm	N.mm	N.mm	mm	mm	mm	N	N	N	N.mm	N.mm	N.mm	mm	mm	mm
228	9	56.7004	-0.178508	-361.051	-5385.35	-25029.9	3999.9	162.675	268.916	0	-0.2531	-3.06825	-466.651	553.864	27629.3	-113.026	-172.792	252.813	0	56.4473	-3.24675	-827.702	-215283	-23485.5	-9805.3	-26.4587	259.837	0
229	0	56.7783	-0.178395	-361.05	-5389.72	-25033.2	3986.29	162.665	268.928	0	-0.25369	-3.03599	-466.792	569.643	27704.4	-112.836	-172.649	252.78	0	56.5246	-3.21439	-827.842	-215306	-23449.6	-9845.75	-26.4072	259.822	0
229	1	56.7115	-0.178481	-361.142	-5380.61	-25030.4	3993.21	162.691	268.899	0	-0.252332	-2.96928	-466.655	530.194	27666.6	-112.689	-172.713	252.864	0	56.4592	-3.14776	-827.797	-215322	-23428.9	-9837.43	-26.3867	259.859	0
229	2	56.6672	-0.178608	-360.914	-5399.3	-25019.2	4002.09	162.678	268.96	0	-0.252601	-2.90201	-466.198	570.356	27687.9	-112.205	-172.609	252.777	0	56.4146	-3.08062	-827.112	-215124	-23342.1	-9832.22	-26.3049	259.838	0
229	3	56.7115	-0.1782	-360.866	-5375.39	-24997.6	3981.89	162.729	268.896	0	-0.253766	-3.19055	-466.239	516.26	27674.5	-113.384	-172.643	252.893	0	56.4577	-3.36875	-827.105	-215165	-23356.3	-9798.11	-26.32	259.875	0
229	4	56.8	-0.178107	-360.867	-5371.33	-25029.4	4010.94	162.641	268.885	0	-0.253222	-3.07969	-466.743	548.816	27643.7	-113.09	-172.773	252.824	0	56.5468	-3.2578	-827.61	-215251	-23538.9	-9816.9	-26.5212	259.827	0
229	5	56.7553	-0.17789	-361.095	-5329.33	-25022.9	4004.53	162.703	268.759	0	-0.25454	-3.14628	-466.834	588.235	27676.7	-113.228	-172.714	252.74	0	56.5008	-3.32417	-827.929	-215254	-23465.3	-9796.37	-26.4247	259.726	0
229	6	56.7548	-0.177625	-361.049	-5301.84	-25018.1	4036.06	162.707	268.685	0	-0.252748	-2.992	-467.113	543.372	27673.1	-112.863	-172.757	252.837	0	56.502	-3.16963	-828.162	-215324	-23538.9	-9800.21	-26.5067	259.746	0
229	7	56.7776	-0.177819	-360.957	-5338.33	-25009.7	3995.43	162.713	268.789	0	-0.252619	-2.91339	-466.61	574.538	27670.9	-112.371	-172.698	252.769	0	56.525	-3.09121	-827.567	-215174	-23439.3	-9864.31	-26.403	259.756	0
229	8	56.7557	-0.178226	-360.867	-5389.91	-24985.5	4013.27	162.763	268.936	0	-0.252562	-2.93599	-466.199	536.426	27716	-112.374	-172.549	252.849	0	56.5031	-3.11421	-827.066	-215138	-23295.3	-9835.82	-26.245	259.868	0
229	9	56.6887	-0.177997	-360.821	-5343.37	-25010.7	4015.68	162.684	268.809	0	-0.252976	-2.93561	-466.518	578.359	27689.2	-112.396	-172.647	252.76	0	56.4357	-3.11361	-827.339	-215119	-23428.4	-9816.33	-26.4017	259.759	0
230	0	56.744	-0.177509	-360.545	-5324.01	-24989.5	3997.56	162.689	268.767	0	-0.252864	-3.00249	-466.609	542.874	27680.4	-112.751	-172.677	252.837	0	56.4912	-3.18	-827.153	-215090	-23503.6	-9833.41	-26.4957	259.78	0
230	1	56.7106	-0.177872	-361.37	-5315.6	-24988.3	4016.1	162.851	268.71	0	-0.253844	-3.08043	-466.791	558.457	27704.5	-113.02	-172.649	252.804	0	56.4568	-3.2583	-828.161	-215326	-23327.2	-9788.55	-26.2527	259.744	0
230	2	56.7769	-0.177474	-361.094	-5306.13	-24967.6	4027.15	162.856	268.695	0	-0.254227	-3.10142	-466.468	590.025	27675.1	-112.961	-172.671	252.735	0	56.5227	-3.27889	-827.562	-215134	-23328.5	-9789.28	-26.269	259.699	0
230	3	56.8327	-0.177423	-361.001	-5310.25	-24993.3	3997.75	162.767	268.71	0	-0.251732	-2.825	-466.703	559.553	27666.6	-112.121	-172.719	252.801	0	56.581	-3.00242	-827.705	-215192	-23440.9	-9896.23	-26.3978	259.74	0
230	4	56.7663	-0.177738	-360.683	-5338.66	-25009.2	4022.25	162.661	268.802	0	-0.252742	-2.89184	-466.749	575.644	27704.1	-112.296	-172.644	252.767	0	56.5135	-3.06957	-827.432	-215138	-23500.6	-9839.44	-26.4824	259.756	0
230	5	56.7887	-0.17801	-361.278	-5338.79	-25029	4004.56	162.721	268.778	0	-0.252486	-2.89173	-466.246	547.665	27725.5	-112.194	-172.535	252.825	0	56.5362	-3.06974	-827.524	-215190	-23246.4	-9862.9	-26.1697	259.79	0
230	6	56.7109	-0.177983	-361.187	-5329.38	-25011.6	4004.67	162.751	268.755	0	-0.253184	-3.05867	-466.747	522.048	27709.1	-113.008	-172.634	252.882	0	56.4577	-3.23666	-827.933	-215317	-23378.3	-9805.23	-26.3215	259.806	0
230	7	56.6881	-0.177336	-360.911	-5286.87	-24954.5	4002.53	162.857	268.649	0	-0.253767	-3.05809	-467.065	577.963	27677.6	-113.001	-172.742	252.763	0	56.4343	-3.23542	-827.976	-215230	-23488.9	-9801.41	-26.4558	259.687	0
230	8	56.8547	-0.177359	-361.139	-5306	-24975.6	4020.32	162.842	268.692	0	-0.253834	-3.06917	-466.7	563.573	27704.1	-112.942	-172.638	252.792	0	56.6008	-3.24652	-827.839	-215229	-23353.8	-9823.36	-26.2871	259.729	0
230	9	56.8765	-0.177276	-361.322	-5292.5	-24971.9	4042.91	162.888	268.648	0	-0.253123	-3.04686	-466.791	545.656	27667.2	-112.968	-172.729	252.831	0	56.6234	-3.22413	-828.113	-215302	-23366.4	-9811.64	-26.2927	259.732	0
231	0	56.7992	-0.177431	-361.23	-5282.69	-25020	4006.95	162.737	268.624	0	-0.252521	-2.95868	-466.702	530.823	27699.5	-112.629	-172.649	252.863	0	56.5467	-3.13611	-827.933	-215257	-23379.9	-9848.07	-26.3186	259.739	0
231	1	56.6657	-0.177187	-360.956	-5263.6	-24953.5	4004.9	162.868	268.582	0	-0.252543	-2.92618	-466.979	532.391	27728.5	-112.557	-172.621	252.86	0	56.4131	-3.10337	-827.935	-215236	-23405.6	-9823.49	-26.3575	259.714	0
231	2	56.7331	-0.178023	-361.05	-5343.63	-25012.6	4022.49	162.723	268.8	0	-0.253366	-3.0478	-466.839	531.93	27723.4	-112.958	-172.615	252.861	0	56.4797	-3.22582	-827.889	-215310	-23418.8	-9795.47	-26.3709	259.812	0
231	3	56.799	-0.177467	-361.277	-5287.76	-25006	4029.46	162.784	268.636	0	-0.252954	-2.94795	-466.841	550.119	27728	-112.555	-172.605	252.822	0	56.5461	-3.12541	-828.118	-215290	-23358.4	-9827.81	-26.2871	259.721	0
231	4	56.7547	-0.177452	-360.957	-5301.36	-24980.7	4022.59	162.793	268.687	0	-0.253275	-3.03711	-467.16	532.421	27720.1	-113.013	-172.663	252.86	0	56.5015	-3.21456	-828.117	-215325	-23486.7	-9803.27	-26.4453	259.759	0
231	5	56.8436	-0.177549	-361.369	-5306.38	-24993.9	4027.17	162.836	268.684	0	-0.254152	-3.12528	-466.792	542.739	27732.6	-113.186	-172.589	252.837	0	56.5894	-3.30283	-828.16	-215334	-23311	-9800.99	-26.2261	259.752	0
231	6	56.7105	-0.177694	-361.186	-5301.54	-24997.6	4018.26	162.79	268.678	0	-0.253689	-3.08101	-466.93	539.873	27719.1	-113.088	-172.635	252.844	0	56.4568	-3.25871	-828.116	-215319	-23396.3	-9786.28	-26.3379	259.75	0
231	7	56.8329	-0.177743	-361.049	-5338.7	-25002.8	4015.64	162.75	268.787	0	-0.251822	-2.87057	-467.025	525.235	27700.7	-112.417	-172.687	252.875	0	56.5811	-3.04831	-828.074	-215351	-23479.4	-9868.24	-26.4332	259.813	0
231	8	56.7882	-0.177566	-361.186	-5315.23	-24968.1	4011.43	162.872	268.716	0	-0.251839	-2.85819	-466.428	544.185	27679.6	-112.183	-172.656	252.833	0	56.5364	-3.03576	-827.614	-215191	-23294.8	-9863.67	-26.2259	259.765	0
231	9	56.6766	-0.177118	-360.773	-5263.91	-24958.6	4027.24	162.819	268.591	0	-0.253744	-3.03636	-467.25	578.986	27692.3	-112.958	-172.733	252.761	0	56.4228	-3.21348	-828.023	-215217	-23552.1	-9778.67	-26.5317	259.658	0
232	0	56.7328	-0.177575	-361.14	-5296.48	-24998.5	4000.24	162.779	268.666	0	-0.254069	-3.18094	-467.019	521.676	27710.3	-113.521	-172.666	252.883	0	56.4787	-3.35851	-828.159	-215348	-23438.5	-9787.29	-26.3866	259.766	0
232	1	56.6659	-0.177605	-361.049	-5292.22	-24986.3	4025.03	162.795	268.658	0	-0.253777	-3.12545	-467.249	537.939	27692.5	-113.37	-172.733	252.849	0	56.4121	-3.30305	-828.298	-215360	-23514.9	-9758.19	-26.4785	259.74	0
232	2	56.9212	-0.17708	-361.001	-5301	-24964.3	4013.44	162.847	268.684	0	-0.253133	-3.02686	-467.756	528.288	27717.8	-113.158	-172.743	252.871	0	56.668	-3.20394	-828.757	-215490	-23606.9	-9857.21	-26.5625	259.759	0
232	3	56.8767	-0.177504	-361.46	-5292.82	-25023.4	4042.9	162.771	268.643	0	-0.252252	-2.85968	-467.3	553.799	27711.1	-112.38	-172.7	252.815	0	56.6245	-3.03719	-828.76	-215450	-23459.3	-9854.43	-26.3855	259.718	0
232	4	56.7547	-0.177361	-361.002	-5273.39	-25027.4	4013.63	162.672	268.608	0	-0.252113	-2.79275	-466.981	570.595	27723.7	-111.999	-172.632	252.778	0	56.5026	-2.97011	-827.983	-215214	-23478.2	-9867.67	-26.4389	259.68	0
232	5	56.7545	-0.177024	-360.863	-5254.14	-24999.3	3995.69	162.724	268.56	0	-0.252549	-2.9373	-467.207	536.543	27710.8	-112.671	-172.688	252.852	0	56.502	-3.11432	-828.071	-215257	-23547.2	-9852.83	-26.5199	259.697	0
232	6	56.6659	-0.177609	-361.14	-5273.69	-25028.4	4020.57	162.696	268.603	0	-0.253368	-3.1138	-467.11	533.551	27659.3	-113.334	-172.786	252.858	0	56.4125	-3.29141	-828.251	-215333	-23537.2	-9765.4	-26.5067	259.723	0
232	7	56.7214	-0.177454	-361.368	-5273.2	-24988.7	3998.24	162.85	268.592	0	-0.254893	-3.19134	-467.064	577.199	27701	-113.454	-172.691	252.764	0	56.4665	-3.36879	-828.432	-215339	-23394.6	-9783.73	-26.3257	259.669	0
232	8	56.7099	-0.177322	-361.597	-5245.66	-24983.5	4016.46	162.908	268.507	0	-0.25371	-3.07034	-467.616	558.984	27693.9	-113.228	-172.777	252.805	0	56.4562	-3.24766	-829.213	-215522	-23470.2	-9790.45	-26.3939	259.652	0
232	9	56.7994	-0.177466	-361.23	-5305.57	-24968.6	3993.49	162.879	268.688	0	-0.253253	-2.97036	-467.207	563.214	27720.1	-112.717	-172.668	252.795	0	56.5461	-3.14782	-828.437	-215376	-23423.7	-9858.8	-26.3568	259.724	0
233	0	56.7768	-0.177223	-360.864	-5277.8	-25005	4011.3	162.708	268.625	0	-0.251264	-2.83756	-467.255	512.562	27683	-112.413	-172.754	252.903	0	56.5256	-3.01478	-828.119	-215313	-23592.4	-9865.94	-26.5718	259.754	0
233	1	56.7654	-0.177052	-360.956	-5254.69	-24995.1	4022.7	162.753	268.558	0	-0.252152	-2.85894	-466.979	558.325	27691.1	-112.297	-172.702	252.804	0	56.5133	-3.03599	-827.934	-215198	-23489.2	-9846.33	-26.4531	259.672	0
233	2	56.7323	-0.177447	-361.46	-5250.55	-25040.6	4020.72	162.724	268.526	0	-0.253437	-3.0698	-466.929	535.598	27705.1	-113.073	-172.665	252.853	0	56.4789	-3.24725	-828.389	-215341	-23390.8	-9791.94	-26.3214	259.692	0
233	3	56.7546	-0.177435	-361.231	-5278.2	-25004.1	4018.29	162.781	268.612	0	-0.253986	-3.13738	-467.479	528.336	27726.1	-113.465	-172.69	252.87	0	56.5007	-3.31481	-828.71	-215461	-23513.8	-9784.76	-26.4598	259.732	0
233	4	56.8546	-0.177446	-361.459	-5278.5	-25036.4	4022.73	162.735	268.603	0	-0.253205	-3.02592	-467.571	551.442	27684.3	-113.084	-172.791	252.821	0	56.6014	-3.20337	-829.031	-215514	-23560.6	-9831.2	-26.5008	259.702	0
233	5	56.7658	-0.177734	-361.736	-5292.76	-24990.6	4032.04	162.915	268.632	0	-0.252591	-2.92629	-467.619	555.632	27689.1	-112.727	-172.787	252.812	0	56.5132	-3.10403	-829.355	-215603	-23453.1	-9822.08	-26.3657	259.712	0
233	6	56.8768	-0.177333	-361.505	-5287.38	-24985.9	4009.3	162.884	268.626	0	-0.2509	-2.76102	-467.625	506.678	27717.1	-112.222	-172.728	252.917	0	56.6259	-2.93835	-829.129	-215581	-23480.1	-9910.89	-26.3995	259.766	0
233	7	56.6875	-0.177203	-361.186	-5236.6	-25010.6	4038.7	162.754	268.498	0	-0.252658	-2.93837	-467.393	518.126	27758.3	-112.719	-172.61	252.891	0	56.4349	-3.11557	-828.578	-215387	-23475.9	-9792.59	-26.4217	259.695	0
233	8	56.6877	-0.177427	-361.186	-5269.24	-24987.2	4040.89	162.819	268.589	0	-0.252988	-2.90374	-467.162	575.339	27724.5	-112.435	-172.653	252.768	0	56.4348	-3.08117	-828.348	-215302	-23433.1	-9798.1	-26.3767	259.667	0
233	9	56.7322	-0.177306	-361.688	-5240.99	-24993.8	4011.99	162.897	268.49	0	-0.254218	-3.13706	-467.204	537.697	27739	-113.35	-172.628	252.849	0	56.4779	-3.31437	-828.893	-215461	-23320.4	-9785.22	-26.2212	259.674	0
234	0	56.7211	-0.177366	-361.597	-5245.82	-25002.7	4020.9	162.855	268.507	0	-0.254556	-3.14762	-467.34	569.801	27711.4	-113.382	-172.704	252.781	0	56.4665	-3.32499	-828.937	-215445	-23408.6	-9771.01	-26.3272	259.641	0
234	1	56.8763	-0.177046	-361.459	-5259.7	-24976.5	4031.85	162.901	268.551	0	-0.253293	-3.02641	-467.71	546.887	27703.6	-113.115	-172.768	252.831	0	56.623	-3.20346	-829.168	-215535	-23514.4	-9827.4	-26.4399	259.684	0
234	2	56.7985	-0.176994	-361.459	-5231.76	-24991.9	4029.77	162.858	268.474	0	-0.252542	-2.94904	-467.437	522.18	27725.8	-112.795	-172.686	252.883	0	56.5459	-3.12604	-828.896	-215459	-23441.5	-9827.33	-26.3641	259.682	0
234	3	56.7435	-0.177651	-361.781	-5264.68	-25027.1	4018.63	162.823	268.552	0	-0.252516	-2.94941	-467.255	503.635	27757.8	-112.753	-172.594	252.922	0	56.491	-3.12706	-829.036	-215547	-23325.7	-9824.54	-26.2225	259.743	0
234	4	56.6208	-0.177165	-361.597	-5208.41	-24984.4	4018.94	162.905	268.404	0	-0.253247	-2.94906	-467.575	559.642	27744.9	-112.728	-172.662	252.803	0	56.3676	-3.12623	-829.172	-215469	-23406.5	-9792.77	-26.323	259.607	0
234	5	56.687	-0.17661	-361.229	-5180.14	-24982.4	4023.22	162.84	268.34	0	-0.252605	-2.94886	-467.345	526.834	27725.4	-112.758	-172.675	252.873	0	56.4344	-3.12547	-828.575	-215321	-23459.6	-9805.44	-26.402	259.616	0
234	6	56.8429	-0.176839	-361.458	-5226.7	-24989.1	4011.75	162.866	268.46	0	-0.253383	-2.98109	-467.114	572.028	27710.4	-112.719	-172.678	252.775	0	56.5895	-3.15793	-828.572	-215323	-23382	-9848.97	-26.2995	259.618	0
234	7	56.6873	-0.177155	-361.734	-5218.04	-24973.2	4034.66	162.963	268.425	0	-0.253354	-3.04836	-467.16	527.336	27729.4	-113.055	-172.643	252.871	0	56.434	-3.22552	-828.895	-215445	-23286.5	-9771.43	-26.1825	259.659	0
234	8	56.7876	-0.1771	-361.596	-5231.41	-25005.5	4002.88	162.847	268.468	0	-0.253057	-2.91563	-467.529	565.667	27740	-112.587	-172.667	252.79	0	56.5346	-3.09273	-829.125	-215472	-23429.8	-9858.84	-26.3436	259.627	0
234	9	56.7656	-0.177345	-361.414	-5259.74	-25009.2	4022.93	162.802	268.553	0	-0.252364	-2.8489	-467.301	554.375	27734.4	-112.316	-172.65	252.814	0	56.5132	-3.02625	-828.715	-215405	-23427.9	-9848.48	-26.355	259.678	0
235	0	56.7092	-0.176781	-361.413	-5189.98	-24992.8	4041.23	162.847	268.36	0	-0.252303	-2.83808	-467.485	554.867	27735.1	-112.328	-172.672	252.813	0	56.4569	-3.01486	-828.898	-215380	-23450.6	-9818.23	-26.38	259.592	0
235	1	56.7648	-0.176762	-361.595	-5189.79	-24999.8	4025.52	162.862	268.352	0	-0.252863	-2.91605	-467.713	551.691	27740.8	-112.672	-172.688	252.82	0	56.512	-3.09281	-829.308	-215491	-23464.6	-9830.36	-26.3814	259.593	0
235	2	56.687	-0.176871	-361.551	-5180.76	-25015.2	4036.83	162.811	268.329	0	-0.254044	-3.04888	-467.573	560.196	27754.3	-113.072	-172.642	252.802	0	56.433	-3.22576	-829.124	-215433	-23441.2	-9768.84	-26.3629	259.573	0
235	3	56.8755	-0.176273	-361.456	-5161.71	-25013.8	4029.84	162.797	268.28	0	-0.253844	-3.07104	-467.984	559.111	27709.4	-113.318	-172.79	252.805	0	56.6217	-3.24731	-829.44	-215496	-23609.4	-9818.82	-26.5466	259.549	0
235	4	56.8208	-0.17707	-361.504	-5241.06	-24997.5	4025.23	162.851	268.498	0	-0.25347	-3.02747	-467.804	528.5	27760	-113.128	-172.659	252.87	0	56.5673	-3.20454	-829.308	-215570	-23487.5	-9819.63	-26.4063	259.683	0
235	5	56.8422	-0.176379	-361.503	-5175.68	-24979.7	4032.18	162.9	268.317	0	-0.252099	-2.86116	-467.989	530.658	27732.6	-112.611	-172.741	252.866	0	56.5901	-3.03754	-829.492	-215542	-23541.2	-9856.05	-26.4644	259.6	0
235	6	56.8091	-0.17664	-361.687	-5185.26	-24987.7	4034.54	162.913	268.336	0	-0.252567	-2.8486	-467.438	577.649	27716.2	-112.319	-172.706	252.764	0	56.5565	-3.02524	-829.124	-215411	-23394.6	-9847.8	-26.2997	259.557	0
235	7	56.7644	-0.176653	-361.779	-5167.02	-24999.8	4050.42	162.897	268.282	0	-0.252581	-2.87104	-467.438	562.764	27725.6	-112.424	-172.686	252.796	0	56.5118	-3.04769	-829.217	-215432	-23374	-9815.51	-26.2744	259.553	0
235	8	56.7312	-0.17663	-361.687	-5175.99	-24961	4041.46	162.987	268.311	0	-0.253105	-2.97008	-467.297	567.76	27692.5	-112.761	-172.739	252.785	0	56.4781	-3.14671	-828.984	-215381	-23355.7	-9793.43	-26.2611	259.559	0
235	9	56.7642	-0.176432	-361.87	-5152.93	-24957.7	4052.84	163.031	268.24	0	-0.253719	-3.0036	-467.389	580.508	27716.1	-112.852	-172.7	252.758	0	56.5104	-3.18003	-829.259	-215417	-23308.9	-9782.62	-26.1944	259.514	0
236	0	56.8304	-0.175941	-361.731	-5133.92	-24918.4	4052.8	163.114	268.193	0	-0.253131	-3.049	-467.299	504.083	27744	-113.135	-172.629	252.921	0	56.5773	-3.22494	-829.03	-215418	-23256.1	-9789.38	-26.1342	259.585	0
236	1	56.8525	-0.175553	-361.363	-5110	-24933.2	4034.62	163.002	268.141	0	-0.253329	-2.9154	-467.392	579.697	27748.7	-112.506	-172.631	252.76	0	56.5992	-3.09095	-828.755	-215243	-23373.9	-9843.14	-26.2842	259.466	0
236	2	56.6869	-0.176609	-361.275	-5175.65	-24987.1	4030	162.836	268.326	0	-0.252015	-2.72666	-467.623	601.415	27712.1	-111.887	-172.738	252.714	0	56.4349	-2.90327	-828.898	-215315	-23530.7	-9849.02	-26.4782	259.518	0
236	3	56.8088	-0.176268	-360.954	-5185.05	-24968.9	4054.37	162.825	268.365	0	-0.251494	-2.82709	-467.348	513.221	27720.7	-112.36	-172.685	252.902	0	56.5573	-3.00335	-828.302	-215265	-23520.6	-9833.07	-26.4777	259.64	0
236	4	56.7975	-0.176103	-361.456	-5129	-25005.8	4027.82	162.819	268.19	0	-0.252053	-2.82697	-467.439	545.961	27730.3	-112.301	-172.676	252.832	0	56.5455	-3.00307	-828.896	-215327	-23452	-9856.54	-26.3768	259.529	0
236	5	56.8081	-0.175614	-361.272	-5114.77	-24922	4043.62	163.016	268.158	0	-0.25338	-2.99371	-468.123	562.391	27714.5	-113.069	-172.797	252.799	0	56.5547	-3.16932	-829.395	-215431	-23584.2	-9805.39	-26.5215	259.489	0
236	6	56.8415	-0.175786	-361.318	-5115.11	-24988.9	4045.73	162.84	268.157	0	-0.252816	-2.94883	-467.437	540.854	27725.7	-112.751	-172.686	252.843	0	56.5887	-3.12462	-828.755	-215288	-23473	-9821.98	-26.4043	259.52	0
236	7	56.8302	-0.175714	-361.41	-5106.01	-24969.8	4059.35	162.91	268.128	0	-0.252957	-2.9158	-467.53	556.353	27744.7	-112.604	-172.657	252.81	0	56.5772	-3.09151	-828.94	-215309	-23434.3	-9812.88	-26.3527	259.489	0
236	8	56.7534	-0.176584	-361.504	-5176	-24985.3	4043.53	162.885	268.318	0	-0.252539	-2.80379	-467.255	598.143	27715.4	-112.062	-172.685	252.72	0	56.5009	-2.98038	-828.759	-215286	-23390.9	-9834.69	-26.3094	259.524	0
236	9	56.7746	-0.175738	-361.548	-5092.15	-24962.7	4061.81	162.956	268.084	0	-0.251205	-2.72681	-467.12	540.71	27724.3	-111.871	-172.649	252.842	0	56.5233	-2.90254	-828.668	-215234	-23319.3	-9839.45	-26.2244	259.493	0
237	0	56.7301	-0.175565	-361.638	-5063.6	-24956.1	4030.56	162.991	268.002	0	-0.253478	-2.89257	-467.391	613.188	27725.3	-112.372	-172.681	252.688	0	56.4767	-3.06814	-829.029	-215231	-23350.8	-9821.16	-26.2542	259.368	0
237	1	56.8744	-0.17533	-361.5	-5072.96	-24962.2	4041.48	162.948	268.033	0	-0.253611	-2.9595	-467.345	582.463	27739.2	-112.653	-172.645	252.754	0	56.6208	-3.13483	-828.844	-215228	-23370.8	-9831.73	-26.2763	259.418	0
237	2	56.7748	-0.175649	-361.409	-5086.76	-24976.7	4025.76	162.891	268.075	0	-0.253323	-3.01523	-467.755	556.671	27699.1	-113.071	-172.783	252.81	0	56.5215	-3.19088	-829.164	-215351	-23536.6	-9809.88	-26.4724	259.463	0
237	3	56.8968	-0.175553	-361.82	-5082.36	-24977.3	4030.35	162.968	268.047	0	-0.251667	-2.81605	-467.211	518.443	27743.4	-112.246	-172.619	252.89	0	56.6452	-2.99161	-829.032	-215342	-23277.8	-9881.7	-26.1565	259.505	0
237	4	56.8635	-0.175659	-361.593	-5115.04	-24924.4	4048.23	163.07	268.146	0	-0.251704	-2.81504	-467.255	550.858	27687.5	-112.239	-172.744	252.821	0	56.6118	-2.9907	-828.847	-215296	-23342.1	-9855.59	-26.2418	259.507	0
237	5	56.7856	-0.175586	-361.455	-5077.96	-24977.2	4052.77	162.898	268.049	0	-0.251867	-2.74954	-467.533	563.286	27744.5	-111.996	-172.658	252.795	0	56.5338	-2.92512	-828.988	-215279	-23430.2	-9846	-26.3485	259.446	0
237	6	56.7852	-0.175327	-361.821	-5054.56	-24911.7	4053.18	163.149	267.97	0	-0.252915	-2.84842	-467.62	605.645	27707.5	-112.316	-172.748	252.705	0	56.5323	-3.02375	-829.441	-215333	-23337	-9822.74	-26.222	259.364	0
237	7	56.8628	-0.174948	-361.453	-5035.58	-24947.7	4046.1	162.98	267.932	0	-0.252945	-2.92546	-467.297	583.57	27683	-112.575	-172.759	252.751	0	56.6099	-3.10041	-828.751	-215164	-23412	-9832	-26.3294	259.372	0
237	8	56.8298	-0.175154	-361.225	-5077.31	-24904.2	4045.96	163.056	268.056	0	-0.252423	-2.91554	-467.62	542.157	27703.1	-112.705	-172.757	252.841	0	56.5774	-3.0907	-828.846	-215270	-23474	-9826.33	-26.4038	259.472	0
237	9	56.8743	-0.175355	-361.82	-5063.71	-24952.9	4037.22	163.035	267.995	0	-0.253133	-2.92666	-467.849	579.126	27713.3	-112.714	-172.764	252.762	0	56.6212	-3.10201	-829.669	-215430	-23429.2	-9843.72	-26.3217	259.405	0
238	0	56.9187	-0.175392	-361.683	-5091.88	-24926.7	4057.26	163.081	268.078	0	-0.252164	-2.80499	-467.76	565.589	27726.9	-112.272	-172.724	252.791	0	56.6666	-2.98038	-829.444	-215409	-23402.8	-9862.76	-26.2944	259.457	0
238	1	56.8631	-0.17508	-361.453	-5054.06	-24938.3	4037.08	163.005	267.983	0	-0.25252	-2.81615	-467.715	574.548	27745.3	-112.259	-172.679	252.772	0	56.6105	-2.99123	-829.168	-215292	-23436.3	-9866.04	-26.3465	259.402	0
238	2	56.8738	-0.174868	-361.179	-5026.52	-24990.2	4061.61	162.809	267.917	0	-0.252206	-2.81532	-467.347	569.684	27715.8	-112.194	-172.695	252.781	0	56.6216	-2.99019	-828.526	-215106	-23497.3	-9844.4	-26.439	259.379	0
238	3	56.8626	-0.174708	-361.041	-5026.32	-24952.3	4063.86	162.888	267.922	0	-0.252347	-2.84838	-467.3	568.244	27706.3	-112.312	-172.71	252.784	0	56.6102	-3.02309	-828.341	-215062	-23489.5	-9831.73	-26.436	259.382	0
238	4	56.7739	-0.174912	-361.179	-5016.93	-24971.9	4048.32	162.86	267.89	0	-0.25375	-3.03562	-466.928	588.203	27677	-112.859	-172.725	252.74	0	56.5202	-3.21053	-828.107	-214982	-23417	-9781.9	-26.3599	259.348	0
238	5	56.8178	-0.174603	-361.59	-4989.14	-24922.4	4059.92	163.076	267.798	0	-0.25427	-2.98208	-467.894	614.308	27741.4	-112.815	-172.71	252.687	0	56.5635	-3.15669	-829.484	-215275	-23431.6	-9793.53	-26.3337	259.274	0
238	6	56.9402	-0.174619	-361.589	-5003.11	-24965	4052.89	162.958	267.836	0	-0.2524	-2.83789	-467.348	559.536	27739.2	-112.273	-172.645	252.803	0	56.6878	-3.01251	-828.937	-215199	-23356.5	-9864.78	-26.2525	259.361	0
238	7	56.8181	-0.174835	-361.545	-5021.75	-24908.4	4059.82	163.106	267.89	0	-0.252679	-2.80466	-467.623	593.647	27740.2	-112.153	-172.678	252.731	0	56.5654	-2.9795	-829.168	-215240	-23367	-9834.3	-26.2651	259.34	0
238	8	56.8741	-0.175054	-361.728	-5040.18	-24938.8	4035.02	163.056	267.934	0	-0.251712	-2.71507	-467.393	597.08	27692.5	-111.811	-172.751	252.723	0	56.6223	-2.89012	-829.121	-215240	-23352.6	-9893.9	-26.2456	259.359	0
238	9	56.8176	-0.174377	-361.498	-4970.37	-24917.6	4059.93	163.071	267.749	0	-0.25142	-2.67164	-467.716	585.089	27717.2	-111.749	-172.739	252.749	0	56.5662	-2.84602	-829.214	-215203	-23431.8	-9864.46	-26.342	259.289	0
239	0	56.8402	-0.174616	-361.59	-4984.38	-24956	4048.61	162.982	267.785	0	-0.253096	-2.92564	-467.618	597.582	27675	-112.643	-172.817	252.722	0	56.5871	-3.10026	-829.207	-215215	-23469.4	-9823.64	-26.3862	259.29	0
239	1	56.7292	-0.174853	-361.728	-4989.17	-24928	4051.12	163.086	267.793	0	-0.253221	-2.97039	-467.389	567.843	27706.8	-112.773	-172.72	252.785	0	56.4759	-3.14524	-829.118	-215228	-23319.9	-9782.76	-26.2141	259.333	0
